price,Selected,carat,cut,color,clarity,depth,table,x,y,z
2066,No,0.70,Very Good,H,SI1,62.4,59.0,5.63,5.75,3.55
2066,No,0.70,Good,H,SI1,63.8,58.0,5.59,5.66,3.59
2066,No,0.70,Very Good,E,SI2,63.1,54.0,5.73,5.65,3.59
2066,No,0.56,Ideal,D,VS2,61.4,55.0,5.35,5.33,3.28
2066,No,0.56,Ideal,D,VS2,60.6,56.0,5.37,5.33,3.24
2066,No,0.56,Ideal,D,VS2,61.4,57.0,5.36,5.32,3.28
2066,No,0.56,Ideal,D,VS2,61.2,56.0,5.35,5.30,3.26
2066,No,0.56,Ideal,D,VS2,60.9,56.0,5.36,5.31,3.25
2066,No,0.56,Ideal,D,VS2,60.9,56.0,5.35,5.32,3.25
2066,No,0.56,Ideal,D,VS2,61.0,57.0,5.35,5.28,3.24
2066,No,0.56,Ideal,D,VS2,61.1,56.0,5.33,5.30,3.25
2066,No,0.56,Premium,D,VS2,61.1,58.0,5.34,5.30,3.25
2066,No,0.56,Ideal,D,VS2,62.8,57.0,5.29,5.25,3.31
2066,No,0.56,Ideal,D,VS2,61.9,57.0,5.30,5.26,3.27
2066,No,0.56,Ideal,D,VS2,61.6,56.0,5.31,5.27,3.26
2066,No,0.56,Ideal,D,VS2,61.5,57.0,5.33,5.28,3.26
2066,No,0.56,Ideal,D,VS2,62.2,56.0,5.28,5.24,3.27
2066,No,0.56,Ideal,D,VS2,62.1,57.0,5.28,5.25,3.27
2066,No,0.51,Ideal,D,VS1,61.6,57.0,5.16,5.13,3.17
2066,No,0.56,Ideal,E,VS2,61.1,57.0,5.37,5.33,3.27
2066,No,1.05,Good,E,I1,64.1,58.0,6.46,6.32,4.09
2067,No,0.53,Ideal,D,VS2,60.8,56.0,5.24,5.27,3.20
2067,No,0.58,Ideal,D,VS1,61.4,57.0,5.41,5.34,3.30
2068,No,0.50,Very Good,D,VS1,62.1,58.0,5.07,5.10,3.16
2068,No,0.59,Very Good,E,VS2,60.8,57.0,5.37,5.42,3.28
2068,No,0.72,Ideal,G,SI2,61.9,57.0,5.73,5.77,3.56
2068,No,0.72,Good,I,VS2,63.3,59.0,5.62,5.66,3.57
2068,No,0.96,Fair,G,I1,64.5,60.0,6.16,6.11,3.96
2068,No,0.57,Ideal,E,VS1,61.4,57.0,5.37,5.32,3.28
2069,No,0.60,Ideal,E,SI1,61.2,57.0,5.43,5.45,3.33
2069,No,0.57,Premium,E,VS2,61.9,60.0,5.35,5.31,3.30
2070,No,0.70,Very Good,F,SI2,62.3,58.0,5.65,5.71,3.54
2070,No,0.59,Ideal,G,VVS2,62.2,56.0,5.40,5.37,3.35
2070,No,0.50,Ideal,G,VVS1,62.7,57.0,5.10,5.07,3.19
2070,No,0.50,Very Good,G,VVS1,63.3,56.0,5.10,5.07,3.22
2070,No,0.50,Premium,G,VVS1,61.0,60.0,5.12,5.08,3.11
2070,No,0.50,Ideal,G,VVS1,62.2,56.0,5.12,5.10,3.18
2070,No,0.50,Premium,G,VVS1,62.3,59.0,5.04,5.01,3.13
2070,No,0.69,Very Good,I,VS2,63.3,57.0,5.64,5.57,3.55
2070,No,0.75,Premium,I,SI2,61.1,57.0,5.88,5.84,3.58
2070,No,0.75,Premium,G,SI2,58.8,60.0,5.99,5.89,3.49
2071,No,0.58,Premium,G,VS1,59.9,58.0,5.49,5.37,3.25
2072,No,0.71,Very Good,G,SI1,64.2,56.0,5.60,5.65,3.61
2072,No,0.71,Good,F,SI2,63.6,60.0,5.64,5.61,3.58
2072,No,0.71,Premium,F,SI2,62.6,59.0,5.64,5.60,3.52
2073,No,0.62,Ideal,F,VS1,62.3,56.0,5.43,5.46,3.39
2074,No,0.72,Very Good,I,SI1,63.3,57.0,5.73,5.67,3.61
2074,No,0.70,Very Good,G,SI1,60.7,58.0,5.70,5.73,3.47
2074,No,0.70,Very Good,H,VS2,62.2,56.0,5.69,5.75,3.56
2074,No,0.70,Premium,H,VS2,62.2,58.0,5.69,5.72,3.55
2074,No,0.70,Good,G,SI1,63.5,61.0,5.61,5.64,3.57
2074,No,0.70,Ideal,G,SI1,61.2,57.0,5.71,5.79,3.52
2074,No,0.80,Premium,J,SI2,61.4,57.0,5.99,5.93,3.66
2074,No,0.72,Good,G,SI1,64.0,59.0,5.63,5.59,3.59
2074,No,0.64,Premium,D,SI1,62.3,58.0,5.53,5.49,3.43
2074,No,0.78,Premium,H,SI2,59.7,59.0,6.03,5.97,3.58
2074,No,0.64,Ideal,F,VS2,62.5,56.0,5.55,5.53,3.46
2074,No,0.72,Premium,I,VVS2,62.0,56.0,5.75,5.73,3.56
2074,No,0.72,Ideal,F,SI2,61.6,57.0,5.75,5.68,3.52
2075,No,0.82,Ideal,I,SI2,61.1,57.0,6.05,6.09,3.71
2075,No,0.56,Ideal,E,VS1,61.7,57.0,5.30,5.32,3.27
2075,No,0.70,Premium,F,SI2,62.6,58.0,5.64,5.60,3.52
2075,No,0.51,Ideal,E,VS1,62.8,57.0,5.10,5.07,3.20
2075,No,0.61,Premium,F,VS2,59.6,61.0,5.58,5.50,3.30
2076,No,0.71,Very Good,H,SI1,62.4,58.0,5.67,5.70,3.55
2076,No,0.71,Very Good,H,SI1,61.4,58.0,5.72,5.78,3.53
2076,No,0.71,Very Good,H,SI1,61.2,56.0,5.69,5.72,3.49
2076,No,0.61,Good,F,VS1,61.9,60.0,5.39,5.41,3.34
2077,No,0.70,Very Good,H,SI2,60.0,60.0,5.76,5.80,3.47
2077,No,0.55,Ideal,G,VVS1,61.2,56.0,5.27,5.30,3.24
2077,No,0.55,Ideal,G,VVS1,60.0,56.0,5.35,5.39,3.21
2078,No,0.58,Very Good,G,VVS2,62.0,57.0,5.33,5.34,3.31
2078,No,0.59,Ideal,D,VS2,61.7,56.0,5.39,5.41,3.33
2079,No,0.52,Very Good,F,VVS2,61.5,57.0,5.18,5.22,3.19
2079,No,0.72,Very Good,G,SI2,62.5,56.0,5.68,5.71,3.56
2079,No,0.60,Ideal,E,VS2,61.2,56.0,5.44,5.45,3.33
2079,No,0.55,Ideal,E,VS1,61.9,55.0,5.30,5.24,3.25
2079,No,0.70,Ideal,I,SI2,62.1,57.0,5.66,5.71,3.53
2079,No,0.72,Ideal,G,SI2,62.1,54.0,5.77,5.82,3.60
2079,No,0.72,Ideal,G,SI2,62.5,57.0,5.71,5.75,3.58
2079,No,0.66,Ideal,D,SI1,62.7,55.0,5.56,5.61,3.50
2079,No,0.55,Ideal,E,VS1,62.2,55.0,5.26,5.22,3.26
2079,No,0.55,Ideal,E,VS1,61.7,55.0,5.29,5.27,3.26
2079,No,0.55,Ideal,E,VS1,61.1,55.0,5.33,5.30,3.25
2079,No,0.55,Ideal,F,VS1,61.2,56.0,5.33,5.28,3.25
2080,No,0.67,Very Good,G,VS2,60.4,61.0,5.61,5.64,3.40
2080,No,0.54,Ideal,G,VVS1,62.2,56.0,5.19,5.22,3.24
2080,No,0.54,Ideal,G,VVS1,62.2,56.0,5.18,5.23,3.24
2080,No,1.06,Very Good,G,I1,60.7,63.0,6.59,6.56,3.99
2081,No,0.71,Very Good,G,SI2,61.3,58.0,5.73,5.75,3.52
2081,No,0.50,Premium,F,VVS1,61.1,55.0,5.15,5.13,3.14
2081,No,0.50,Good,G,IF,64.0,55.0,5.08,5.05,3.24
2081,No,0.68,Premium,G,VS2,61.6,59.0,5.65,5.64,3.48
2081,No,0.56,Ideal,G,VVS2,61.6,56.0,5.32,5.29,3.27
2082,No,0.61,Very Good,G,VS1,62.7,57.0,5.36,5.43,3.38
2082,No,0.58,Very Good,E,VS1,62.9,54.0,5.31,5.34,3.35
2082,No,0.58,Very Good,E,VS1,61.8,55.0,5.35,5.39,3.32
2082,No,0.51,Ideal,F,VVS2,62.2,57.0,5.12,5.14,3.19
2083,No,0.50,Very Good,E,VVS2,61.7,61.0,5.09,5.12,3.15
2083,No,0.75,Very Good,J,SI1,62.4,56.0,5.78,5.82,3.62
2083,No,0.70,Good,H,VS2,63.8,60.0,5.59,5.51,3.54
2083,No,0.51,Ideal,F,VVS2,62.2,57.0,5.12,5.17,3.20
2083,No,0.54,Ideal,F,VS1,61.1,55.0,5.26,5.32,3.23
2083,No,0.70,Ideal,I,SI1,59.9,59.0,5.75,5.80,3.46
2083,No,0.70,Ideal,I,SI1,60.8,59.0,5.74,5.78,3.50
2083,No,0.70,Ideal,I,SI1,62.1,58.0,5.68,5.72,3.54
2083,No,0.82,Premium,J,SI1,62.2,58.0,5.98,5.94,3.71
2084,No,0.51,Very Good,G,IF,59.3,57.0,5.25,5.31,3.13
2084,No,0.64,Ideal,H,VVS1,61.1,55.0,5.58,5.61,3.43
2084,No,0.58,Good,F,VS1,62.2,62.0,5.37,5.44,3.36
2085,No,0.65,Very Good,I,VVS1,62.9,58.0,5.51,5.53,3.47
2085,No,0.60,Very Good,E,VS2,62.9,59.0,5.34,5.38,3.37
2085,No,0.51,Ideal,E,VS2,61.6,55.0,5.16,5.19,3.19
2085,No,0.71,Ideal,J,VS1,62.3,55.0,5.70,5.73,3.56
2085,No,0.51,Ideal,F,VS1,61.7,55.0,5.14,5.17,3.18
2085,No,0.51,Ideal,F,VS1,60.9,56.0,5.17,5.20,3.16
2085,No,0.56,Ideal,E,VS1,61.2,56.0,5.30,5.34,3.26
2086,No,0.77,Very Good,J,SI1,61.0,59.0,5.94,5.99,3.64
2086,No,0.71,Very Good,G,SI2,63.4,56.0,5.68,5.62,3.58
2086,No,0.47,Ideal,D,VS1,60.5,57.0,5.04,5.07,3.06
2086,No,0.71,Ideal,H,SI2,62.1,56.0,5.76,5.71,3.56
2087,No,0.73,Ideal,F,SI2,61.7,57.0,5.78,5.82,3.58
2087,No,0.70,Premium,G,SI2,62.0,60.0,5.70,5.62,3.51
2087,No,0.51,Premium,D,VVS2,61.6,59.0,5.12,5.08,3.14
2087,No,0.54,Ideal,G,VVS1,61.3,56.0,5.28,5.23,3.22
2088,No,0.70,Very Good,G,SI1,63.3,57.0,5.58,5.63,3.55
2088,No,0.71,Ideal,D,SI2,62.5,57.0,5.70,5.73,3.57
2088,No,0.71,Very Good,F,SI1,60.7,57.0,5.78,5.81,3.52
2088,No,0.71,Very Good,F,SI1,63.0,56.0,5.65,5.72,3.58
2088,No,0.71,Fair,F,SI1,62.6,57.0,5.73,5.68,3.57
2088,No,0.70,Good,H,SI1,61.9,62.0,5.57,5.61,3.46
2088,No,0.58,Ideal,F,VS1,62.1,56.0,5.38,5.32,3.32
2088,No,0.80,Premium,J,SI1,60.0,60.0,6.10,5.97,3.66
2089,No,0.77,Premium,I,SI1,60.4,58.0,5.96,5.99,3.61
2089,No,0.70,Ideal,F,SI1,62.6,56.0,5.66,5.69,3.55
2089,No,0.72,Ideal,G,SI2,62.1,55.3,5.72,5.74,3.56
2089,No,0.64,Ideal,E,SI1,62.0,56.0,5.57,5.53,3.44
2090,No,0.60,Ideal,E,SI1,62.3,55.0,5.45,5.40,3.38
2090,No,0.54,Ideal,G,VVS2,61.5,54.0,5.26,5.24,3.23
2090,No,0.54,Ideal,G,VVS2,61.0,56.0,5.30,5.25,3.22
2090,No,0.54,Ideal,G,VVS2,60.6,56.0,5.27,5.26,3.19
2090,No,0.54,Ideal,G,VVS2,62.1,56.0,5.22,5.19,3.23
2090,No,0.54,Ideal,G,VVS2,61.4,55.0,5.30,5.22,3.23
2090,No,0.54,Ideal,G,VVS2,61.8,56.0,5.25,5.23,3.24
2090,No,0.54,Premium,G,VVS2,60.5,55.0,5.28,5.24,3.18
2090,No,0.54,Good,F,VS1,63.7,55.0,5.16,5.11,3.27
2091,No,0.60,Ideal,G,VS1,61.3,60.0,5.39,5.41,3.31
2091,No,0.57,Ideal,D,VS1,61.7,56.0,5.31,5.33,3.28
2092,No,0.70,Very Good,F,SI2,62.8,56.0,5.64,5.69,3.56
2092,No,0.52,Ideal,F,VVS2,61.5,55.0,5.17,5.21,3.19
2092,No,0.70,Ideal,G,SI2,62.4,56.0,5.65,5.67,3.53
2092,No,0.70,Good,E,SI2,59.7,63.0,5.71,5.78,3.43
2092,No,0.70,Fair,E,SI2,64.6,53.0,5.58,5.63,3.62
2093,No,0.73,Very Good,I,SI2,63.0,58.0,5.71,5.75,3.61
2093,No,0.51,Ideal,F,VVS2,62.6,57.0,5.10,5.13,3.20
539,No,0.26,Very Good,E,VVS1,61.8,59.0,4.11,4.14,2.55
539,No,0.33,Ideal,H,VS2,61.8,54.0,4.45,4.48,2.76
539,No,0.33,Ideal,H,VS2,60.6,56.0,4.51,4.54,2.74
539,No,0.33,Ideal,H,VS2,61.1,56.0,4.50,4.54,2.76
539,No,0.33,Ideal,H,VS2,61.0,55.0,4.49,4.52,2.75
539,No,0.30,Ideal,H,VS1,62.3,55.1,4.29,4.32,2.68
539,No,0.30,Ideal,H,VS1,62.2,54.0,4.29,4.33,2.68
539,No,0.39,Ideal,J,SI1,62.6,53.0,4.68,4.71,2.94
539,No,0.41,Good,I,SI2,63.5,57.0,4.70,4.72,2.99
539,No,0.41,Premium,I,SI2,61.6,59.0,4.76,4.79,2.94
539,No,0.31,Good,H,VS1,64.0,59.0,4.25,4.28,2.73
540,No,0.32,Very Good,G,SI1,62.0,58.5,4.36,4.41,2.72
540,No,0.32,Ideal,I,VVS2,61.7,56.0,4.40,4.42,2.72
540,No,0.24,Ideal,F,VVS2,61.4,59.0,4.00,4.05,2.47
540,No,0.24,Ideal,F,VVS2,61.5,56.0,3.99,4.01,2.46
540,No,0.35,Ideal,J,VVS1,62.1,53.0,4.53,4.55,2.82
540,No,0.30,Ideal,I,VVS1,62.1,57.0,4.29,4.34,2.68
540,No,0.30,Ideal,I,VVS1,61.8,54.0,4.32,4.35,2.68
540,No,0.30,Ideal,I,VVS1,62.1,54.0,4.29,4.31,2.67
540,No,0.40,Ideal,H,SI2,62.6,55.0,4.70,4.72,2.95
540,No,0.40,Ideal,H,SI2,62.2,55.0,4.75,4.77,2.96
540,No,0.34,Ideal,G,SI1,61.9,55.0,4.50,4.52,2.79
540,No,0.34,Ideal,G,SI1,61.5,55.0,4.49,4.52,2.77
540,No,0.34,Ideal,G,SI1,61.8,54.0,4.48,4.51,2.78
540,No,0.32,Ideal,G,SI2,63.0,56.0,4.35,4.32,2.73
540,No,0.32,Premium,G,SI2,61.6,59.0,4.38,4.35,2.69
540,No,0.32,Premium,G,SI2,62.4,59.0,4.40,4.35,2.73
540,No,0.32,Ideal,G,SI2,62.5,55.0,4.40,4.37,2.74
540,No,0.32,Very Good,F,SI2,63.5,56.0,4.37,4.35,2.77
2093,No,0.51,Ideal,F,VVS2,61.2,56.0,5.17,5.19,3.17
2093,No,0.51,Premium,F,VVS2,60.5,59.0,5.15,5.17,3.12
2093,No,0.72,Very Good,J,VVS1,61.4,61.0,5.70,5.77,3.52
2093,No,0.51,Ideal,F,VVS2,62.2,56.0,5.08,5.12,3.17
2093,No,0.51,Ideal,F,VVS2,62.4,57.0,5.08,5.12,3.18
2093,No,0.75,Very Good,H,SI2,62.2,58.0,5.77,5.83,3.61
2093,No,0.51,Ideal,F,VVS2,61.2,56.0,5.17,5.19,3.17
2093,No,0.52,Good,G,IF,59.8,57.0,5.24,5.27,3.14
2093,No,0.57,Premium,D,VS1,60.9,57.0,5.43,5.37,3.29
2094,No,0.59,Very Good,E,VS2,60.6,60.0,5.44,5.49,3.31
2094,No,0.60,Very Good,G,VS1,61.9,56.0,5.41,5.45,3.36
2094,No,0.70,Very Good,H,SI2,63.4,55.0,5.59,5.64,3.56
2095,No,0.79,Good,I,SI1,63.9,55.0,5.85,5.80,3.72
2095,No,0.70,Very Good,G,SI1,62.2,58.0,5.63,5.66,3.51
2095,No,0.57,Ideal,G,VVS2,60.7,55.0,5.34,5.36,3.25
2095,No,0.57,Ideal,G,VVS2,61.7,56.0,5.30,5.33,3.28
2095,No,0.57,Ideal,G,VVS2,61.7,54.0,5.32,5.41,3.31
2095,No,0.79,Very Good,I,SI1,63.3,57.0,5.86,5.83,3.70
2095,No,0.81,Very Good,G,SI2,63.2,60.0,5.82,5.79,3.67
2095,No,0.58,Premium,G,VVS2,59.7,59.0,5.45,5.40,3.24
2096,No,0.71,Good,H,SI1,63.5,57.0,5.63,5.67,3.59
2096,No,0.71,Good,H,SI1,63.1,57.0,5.61,5.65,3.55
2096,No,0.71,Good,H,SI1,63.5,57.0,5.64,5.67,3.59
2096,No,0.71,Very Good,H,SI1,62.5,60.0,5.68,5.75,3.57
2096,No,0.71,Premium,H,SI1,62.1,58.0,5.72,5.75,3.56
2096,No,0.61,Very Good,D,VS1,62.4,57.0,5.44,5.46,3.40
2096,No,0.71,Premium,E,SI2,60.4,61.0,5.79,5.77,3.49
2096,No,0.57,Ideal,F,VS2,60.7,56.0,5.37,5.41,3.27
2096,No,0.70,Ideal,J,SI1,60.3,57.0,5.75,5.79,3.48
2096,No,0.70,Ideal,J,SI1,61.0,56.0,5.69,5.82,3.51
2096,No,0.54,Ideal,H,IF,60.9,57.0,5.26,5.31,3.22
2096,No,0.51,Ideal,G,IF,62.4,54.0,5.12,5.17,3.21
2097,No,0.56,Ideal,F,VS1,62.1,56.0,5.32,5.28,3.29
2098,No,0.71,Very Good,F,SI2,59.0,58.0,5.84,5.89,3.46
2098,No,0.71,Very Good,F,SI2,63.6,56.0,5.58,5.67,3.58
2098,No,0.71,Very Good,I,SI1,62.0,56.0,5.69,5.72,3.54
2098,No,0.51,Ideal,F,VVS2,61.8,56.0,5.13,5.16,3.18
2098,No,0.51,Ideal,F,VVS2,61.7,56.0,5.14,5.16,3.18
2098,No,0.51,Ideal,F,VVS2,61.9,56.0,5.09,5.14,3.16
2098,No,0.55,Ideal,I,IF,60.1,56.0,5.33,5.38,3.22
2098,No,0.73,Good,J,VS2,60.8,63.0,5.67,5.78,3.48
2098,No,1.00,Good,F,I1,63.9,59.0,6.27,6.20,3.99
2099,No,0.53,Premium,E,SI1,61.8,60.0,5.21,5.18,3.21
2099,No,0.72,Ideal,J,VS2,61.4,57.0,5.76,5.80,3.55
2099,No,0.60,Ideal,F,VS2,60.9,55.0,5.49,5.51,3.34
2099,No,0.57,Ideal,D,VS2,61.7,56.0,5.30,5.37,3.29
2100,No,0.70,Ideal,E,SI2,62.9,56.0,5.66,5.60,3.54
2100,No,0.70,Very Good,F,SI1,63.2,56.0,5.61,5.50,3.51
2100,No,0.56,Very Good,E,VVS2,62.6,57.0,5.25,5.23,3.28
2100,No,0.70,Very Good,F,SI2,61.2,57.0,5.67,5.74,3.49
2100,No,0.50,Ideal,D,VVS2,60.4,54.0,5.17,5.23,3.14
2100,No,0.81,Ideal,J,SI2,62.2,57.0,5.95,5.92,3.69
2100,No,0.70,Good,F,SI2,59.0,57.0,5.80,5.83,3.43
2100,No,0.54,Premium,D,VS1,61.1,58.0,5.30,5.24,3.22
2100,No,0.70,Premium,G,SI2,61.3,58.0,5.75,5.67,3.50
2100,No,0.50,Ideal,E,VS2,60.5,56.0,5.18,5.16,3.13
2101,No,0.73,Very Good,J,VS2,62.7,57.0,5.71,5.74,3.59
2101,No,0.73,Ideal,J,VS2,62.3,55.0,5.74,5.78,3.59
2102,No,0.55,Very Good,F,VVS2,63.1,56.0,5.19,5.23,3.29
2102,No,0.51,Very Good,G,IF,62.6,56.0,5.09,5.13,3.20
2102,No,0.48,Ideal,E,VVS2,60.7,56.0,5.04,5.08,3.07
2102,No,0.62,Premium,E,VS2,60.0,59.0,5.58,5.56,3.34
2102,No,0.73,Premium,H,SI2,61.2,58.0,5.84,5.80,3.56
2103,No,0.57,Ideal,D,VS2,61.8,56.0,5.34,5.31,3.29
2103,No,0.57,Ideal,D,VS2,61.4,56.0,5.37,5.34,3.29
2103,No,0.59,Ideal,D,VS2,61.9,56.0,5.39,5.34,3.32
2104,No,0.70,Very Good,D,SI2,63.7,58.0,5.56,5.62,3.56
2104,No,0.71,Very Good,G,SI1,62.3,57.0,5.70,5.76,3.57
2104,No,0.71,Good,I,VS1,63.8,53.0,5.70,5.64,3.62
2104,No,0.71,Fair,I,VS1,64.5,56.0,5.61,5.56,3.60
2104,No,0.75,Ideal,J,VS2,61.2,56.0,5.86,5.90,3.60
2104,No,0.50,Ideal,G,IF,61.5,56.0,5.11,5.14,3.15
2104,No,0.71,Premium,I,VS1,61.9,58.0,5.76,5.71,3.55
2105,No,0.50,Very Good,E,VVS2,62.6,59.0,5.02,5.05,3.15
2105,No,0.50,Very Good,E,VVS2,61.5,59.0,5.08,5.10,3.13
2105,No,0.50,Very Good,E,VVS2,62.0,55.0,5.08,5.11,3.16
2105,No,0.60,Premium,G,VVS2,59.7,60.0,5.55,5.50,3.30
2105,No,0.60,Ideal,G,VS1,61.3,57.0,5.40,5.47,3.33
2105,No,0.52,Ideal,E,VS1,61.9,55.0,5.16,5.18,3.20
2105,No,0.58,Premium,E,VS1,60.7,58.0,5.41,5.36,3.27
2106,No,0.50,Very Good,E,VVS2,59.1,61.0,5.19,5.23,3.08
2106,No,0.75,Very Good,H,SI2,60.4,60.0,5.89,5.93,3.57
2106,No,0.70,Very Good,H,SI1,63.5,57.0,5.59,5.66,3.59
2106,No,0.74,Ideal,J,VVS2,61.7,55.0,5.83,5.87,3.61
2106,No,0.70,Very Good,G,SI1,61.8,56.0,5.70,5.76,3.54
2106,No,0.70,Premium,G,SI1,62.2,58.0,5.69,5.76,3.56
2106,No,0.70,Very Good,G,SI1,62.5,57.0,5.63,5.70,3.54
2106,No,0.70,Very Good,G,SI1,62.1,58.0,5.66,5.70,3.53
2106,No,0.70,Very Good,H,VS2,62.1,55.0,5.66,5.71,3.53
2106,No,0.63,Ideal,D,VS2,61.1,55.0,5.60,5.56,3.41
2106,No,0.60,Premium,D,SI1,62.8,61.0,5.41,5.33,3.37
2106,No,0.53,Ideal,G,VVS1,61.4,57.0,5.21,5.18,3.19
2106,No,0.65,Ideal,H,VS1,61.8,55.0,5.60,5.56,3.45
2107,No,0.55,Ideal,E,VS1,62.0,56.0,5.27,5.24,3.26
2107,No,0.55,Ideal,E,VS1,61.2,57.0,5.30,5.28,3.24
2107,No,0.77,Ideal,F,SI2,62.0,56.0,5.92,5.86,3.65
2107,No,0.71,Very Good,G,SI2,63.2,59.0,5.60,5.64,3.55
2107,No,0.70,Very Good,H,SI1,62.2,56.0,5.64,5.67,3.52
2107,No,0.70,Very Good,H,SI1,61.5,57.0,5.64,5.68,3.48
2107,No,0.70,Very Good,H,SI1,61.0,58.0,5.67,5.70,3.47
2107,No,0.70,Very Good,H,SI1,62.7,56.0,5.60,5.62,3.52
2107,No,0.70,Premium,F,SI2,61.9,62.0,5.69,5.66,3.51
2107,No,0.70,Premium,F,SI2,61.7,62.0,5.69,5.65,3.50
2107,No,0.70,Ideal,J,VS1,61.4,55.0,5.72,5.75,3.53
2107,No,0.70,Ideal,H,SI1,61.1,58.0,5.69,5.70,3.48
2107,No,0.70,Ideal,H,SI1,61.9,57.0,5.66,5.69,3.51
2107,No,0.73,Premium,H,SI1,62.2,57.0,5.80,5.77,3.60
2108,No,0.61,Ideal,F,VS2,62.4,55.0,5.45,5.42,3.39
2108,No,1.01,Very Good,G,I1,63.1,60.0,6.42,6.25,3.99
2109,No,0.72,Very Good,I,VS2,61.8,60.0,5.72,5.76,3.55
2109,No,0.54,Ideal,F,VVS2,61.0,57.0,5.26,5.30,3.22
2109,No,0.60,Ideal,G,VS1,60.2,57.0,5.49,5.54,3.32
2109,No,0.70,Good,F,SI2,60.6,61.0,5.71,5.77,3.48
2109,No,0.70,Good,F,SI2,61.6,61.0,5.66,5.68,3.49
2109,No,0.74,Premium,G,SI2,62.8,57.0,5.77,5.73,3.61
2110,No,0.57,Ideal,E,VS1,61.3,57.0,5.34,5.37,3.28
2110,No,0.70,Ideal,H,SI2,62.1,55.0,5.69,5.72,3.54
2110,No,0.70,Ideal,H,SI2,61.6,54.0,5.71,5.75,3.53
2110,No,0.70,Ideal,I,SI1,61.6,53.0,5.73,5.76,3.54
2110,No,0.70,Ideal,I,SI1,61.9,58.0,5.66,5.68,3.51
2110,No,0.70,Ideal,I,SI1,62.5,55.0,5.68,5.71,3.56
2110,No,0.70,Ideal,I,SI1,62.5,55.0,5.70,5.73,3.57
2111,No,0.51,Ideal,G,VVS1,61.0,57.0,5.17,5.16,3.15
2111,No,0.71,Very Good,I,VS2,59.5,57.0,5.85,5.88,3.49
2111,No,0.70,Ideal,I,VS2,61.1,57.0,5.70,5.75,3.50
2111,No,0.71,Ideal,I,SI1,62.6,54.0,5.68,5.73,3.57
2111,No,0.52,Ideal,I,IF,60.9,57.0,5.17,5.21,3.16
2111,No,0.70,Good,E,SI1,61.6,61.0,5.64,5.66,3.48
2111,No,0.51,Ideal,G,VVS1,62.6,57.0,5.14,5.08,3.20
2111,No,0.51,Ideal,G,VVS1,62.3,55.0,5.14,5.10,3.19
2111,No,0.51,Premium,G,VVS1,60.1,56.0,5.35,5.16,3.16
2112,No,0.60,Very Good,E,VS1,60.9,58.0,5.43,5.48,3.32
2112,No,0.71,Premium,H,SI1,62.4,59.0,5.65,5.60,3.51
2112,No,0.60,Ideal,E,VS2,62.0,56.0,5.40,5.43,3.36
2112,No,0.72,Ideal,H,SI2,61.4,55.0,5.81,5.78,3.56
2112,No,0.72,Ideal,J,VS1,62.7,57.0,5.74,5.71,3.59
2112,No,0.55,Premium,E,VS2,59.7,57.0,5.39,5.36,3.21
2113,No,0.52,Very Good,G,VVS1,61.1,58.0,5.19,5.22,3.18
2113,No,0.54,Very Good,D,VS2,60.7,57.0,5.24,5.29,3.20
2113,No,0.47,Ideal,E,VVS2,61.6,56.0,4.97,5.01,3.07
2113,No,0.47,Ideal,F,VVS1,61.6,56.0,5.00,5.02,3.09
2113,No,0.70,Ideal,H,SI1,62.1,56.0,5.74,5.67,3.54
2114,No,0.64,Very Good,E,VS2,63.4,54.0,5.52,5.49,3.49
2114,No,0.68,Very Good,G,VS1,60.7,58.0,5.68,5.75,3.47
2114,No,0.72,Very Good,G,SI2,60.6,57.0,5.79,5.86,3.53
2114,No,0.72,Very Good,G,SI2,60.6,61.0,5.73,5.79,3.49
2115,No,0.50,Very Good,D,VVS2,61.7,59.0,5.02,5.09,3.12
2115,No,0.72,Premium,G,SI2,62.6,60.0,5.70,5.65,3.55
2115,No,0.54,Very Good,F,VVS2,63.2,54.0,5.20,5.18,3.28
2115,No,0.61,Ideal,E,VS2,59.7,57.0,5.57,5.52,3.31
2115,No,0.75,Good,G,SI2,63.9,62.0,5.66,5.61,3.60
2116,No,0.78,Good,I,SI1,63.1,56.0,5.82,5.88,3.69
2116,No,0.52,Ideal,E,VVS2,62.3,57.0,5.12,5.15,3.20
2116,No,0.55,Ideal,G,VVS1,62.6,56.0,5.24,5.27,3.29
2117,No,0.70,Fair,I,VS2,64.7,60.0,5.55,5.49,3.57
2117,No,0.70,Very Good,G,SI1,63.2,58.0,5.64,5.60,3.55
2117,No,0.70,Good,G,SI1,63.8,59.0,5.62,5.58,3.57
2117,No,0.58,Ideal,F,VS1,60.6,55.0,5.41,5.48,3.30
2117,No,0.70,Good,I,VS2,63.6,58.0,5.59,5.57,3.55
2117,No,0.56,Ideal,E,VS1,61.8,55.0,5.33,5.28,3.28
2117,No,0.56,Ideal,E,VS1,61.1,56.0,5.34,5.29,3.25
2117,No,0.56,Ideal,E,VS1,61.8,56.0,5.33,5.28,3.28
2117,No,0.70,Very Good,G,SI2,63.2,57.0,5.70,5.66,3.59
2117,No,0.70,Fair,I,VVS2,64.7,55.0,5.62,5.51,3.60
2118,No,0.56,Ideal,H,VVS2,61.8,56.0,5.28,5.33,3.28
2119,No,0.56,Ideal,F,VVS2,61.0,56.0,5.33,5.35,3.26
2119,No,0.55,Ideal,F,VS1,60.5,57.0,5.30,5.34,3.22
